,NatureAccident,ClassificationOfAccident,Fatal,Grevious,Minor,Injured,AccYear,AccDay
73320,2,1,0,5,5,2,2019,23
73321,8,1,3,7,4,4,2019,23
73322,7,3,4,7,3,1,2019,23
73323,1,2,1,5,3,5,2019,23
73324,1,2,1,5,3,5,2019,23
73325,1,2,1,5,3,5,2019,23
73326,2,1,4,5,5,4,2019,23
73327,1,2,3,8,3,3,2019,23
73328,8,3,3,10,5,5,2019,22
73329,2,2,3,1,2,3,2019,22
73330,5,3,2,3,1,5,2019,22
73331,2,1,1,5,1,2,2019,22
73332,5,1,0,1,5,5,2019,22
73333,6,4,2,8,3,3,2019,22
73334,7,1,2,3,2,3,2019,22
73335,6,4,2,8,3,3,2019,22
73336,7,1,2,3,2,3,2019,22
73337,6,4,2,8,3,3,2019,22
73338,7,1,2,3,2,3,2019,22
73339,1,4,0,5,2,5,2019,22
73340,1,1,2,5,5,5,2019,22
73341,7,3,0,1,3,1,2019,22
73342,1,2,4,8,4,2,2019,22
73343,1,4,1,3,1,5,2019,21
73344,8,2,4,5,2,4,2019,21
73345,5,3,4,10,2,5,2019,21
73346,2,4,4,2,1,5,2019,21
73347,5,5,2,3,1,4,2019,21
73348,5,2,4,7,1,1,2019,21
73349,5,5,2,3,1,4,2019,21
73350,5,2,4,7,1,1,2019,21
73351,5,5,2,3,1,4,2019,21
73352,5,2,2,2,3,2,2019,21
73353,2,1,2,10,2,1,2019,21
73354,7,2,2,2,3,5,2019,21
73355,7,2,2,2,3,5,2019,21
73356,7,2,2,2,3,5,2019,21
73357,2,2,0,2,0,0,2019,20
73358,7,1,3,10,2,1,2019,20
73359,2,2,3,4,1,2,2019,20
73360,8,3,3,3,2,3,2019,20
73361,8,2,4,2,5,1,2019,20
73362,3,3,2,6,4,3,2019,20
73363,4,3,0,3,2,4,2019,20
73364,4,2,3,2,4,1,2019,20
73365,2,1,1,2,3,2,2019,20
73366,5,1,2,1,4,5,2019,20
73367,4,2,4,6,4,3,2019,20
73368,5,5,2,8,2,5,2019,20
73369,7,1,1,2,4,3,2019,20
73370,7,1,1,2,4,3,2019,20
73371,7,1,1,2,4,3,2019,20
73372,6,5,3,1,4,1,2019,19
73373,6,5,3,1,4,1,2019,19
73374,4,2,3,2,2,4,2019,19
73375,1,1,3,6,2,2,2019,19
73376,5,1,3,2,5,2,2019,19
73377,2,1,4,4,1,2,2019,19
73378,4,1,4,3,1,5,2019,19
73379,5,5,3,7,1,1,2019,19
73380,4,1,4,1,4,4,2019,19
73381,4,5,1,3,1,2,2019,19
73382,6,3,3,10,5,5,2019,19
73383,3,2,4,4,1,5,2019,19
73384,3,2,4,4,1,5,2019,19
73385,8,4,1,3,4,5,2019,19
73386,3,2,4,4,1,5,2019,19
73387,8,4,1,3,4,5,2019,19
73388,6,4,3,4,1,2,2019,19
73389,4,3,1,6,3,5,2019,19
73390,6,3,3,10,5,5,2019,19
73391,1,4,0,4,1,2,2019,19
73392,5,3,4,7,2,2,2019,19
73393,6,3,3,10,5,5,2019,19
73394,1,4,0,4,1,2,2019,19
73395,5,3,4,7,2,2,2019,19
73396,6,3,3,10,5,5,2019,19
73397,1,4,0,4,1,2,2019,19
73398,7,2,4,10,2,5,2019,18
73399,4,3,2,4,5,5,2019,18
73400,8,4,3,10,2,3,2019,18
73401,7,2,3,8,2,1,2019,18
73402,8,1,3,3,4,1,2019,18
73403,2,4,0,8,4,2,2019,18
73404,8,3,0,3,1,2,2019,18
73405,8,5,1,9,3,2,2019,18
73406,3,2,4,8,5,3,2019,18
73407,4,4,3,3,2,5,2019,18
73408,1,1,3,3,4,3,2019,18
73409,1,4,4,6,2,1,2019,18
73410,1,1,3,3,4,3,2019,18
73411,1,4,4,6,2,1,2019,18
73412,1,1,3,3,4,3,2019,18
73413,1,4,4,6,2,1,2019,18
73414,4,4,3,3,2,5,2019,18
73415,4,4,3,3,2,5,2019,18
73416,4,4,3,3,2,5,2019,18
73417,5,3,0,4,1,4,2019,17
73418,5,3,0,4,1,4,2019,17
73419,4,5,4,9,5,3,2019,17
73420,6,2,3,3,2,2,2019,17
73421,3,5,3,9,5,4,2019,17
73422,6,4,2,8,1,1,2019,17
73423,3,1,0,7,2,3,2019,17
73424,2,5,0,2,2,3,2019,17
73425,7,1,3,5,2,4,2019,17
73426,4,3,2,7,3,2,2019,17
73427,6,3,2,10,2,4,2019,17
73428,6,3,2,10,2,4,2019,17
73429,6,3,2,10,2,4,2019,17
73430,1,4,0,4,4,2,2019,17
73431,5,3,2,3,4,3,2019,17
73432,4,4,0,10,3,3,2019,17
73433,3,1,0,2,2,3,2019,17
73434,4,3,2,7,3,2,2019,17
73435,8,2,4,5,4,1,2019,16
73436,8,2,4,5,4,1,2019,16
73437,1,1,2,5,2,3,2019,16
73438,6,1,2,4,5,3,2019,16
73439,1,3,0,10,5,2,2019,16
73440,4,5,2,6,3,5,2019,16
73441,3,2,2,6,5,1,2019,16
73442,7,4,0,4,2,5,2019,16
73443,4,1,1,1,2,3,2019,16
73444,3,5,0,8,2,3,2019,16
73445,4,3,1,9,4,5,2019,16
73446,7,2,1,3,4,1,2019,16
73447,5,4,0,4,2,5,2019,16
73448,6,2,2,3,4,3,2019,16
73449,3,4,4,10,4,4,2019,16
73450,7,5,3,2,1,4,2019,16
73451,7,5,3,2,1,4,2019,16
73452,7,5,3,2,1,4,2019,16
73453,5,3,4,4,2,5,2019,16
73454,7,1,2,10,5,1,2019,16
73455,6,2,2,3,4,3,2019,16
73456,3,4,4,10,4,4,2019,16
73457,4,4,4,5,5,5,2019,16
73458,4,5,4,10,3,2,2019,16
73459,6,4,3,1,1,2,2019,16
73460,6,2,2,3,4,3,2019,16
73461,3,4,4,10,4,4,2019,16
73462,4,4,4,5,5,5,2019,16
73463,4,5,4,10,3,2,2019,16
73464,6,4,3,1,1,2,2019,16
73465,6,2,2,3,4,3,2019,16
73466,3,4,4,10,4,4,2019,16
73467,4,4,4,5,5,5,2019,16
73468,4,5,4,10,3,2,2019,16
73469,2,5,4,5,1,3,2019,15
73470,2,2,4,1,1,1,2019,15
73471,4,4,3,10,1,5,2019,15
73472,8,2,0,3,3,1,2019,15
73473,3,5,1,3,3,5,2019,15
73474,8,1,1,3,2,3,2019,15
73475,2,1,1,6,1,2,2019,15
73476,2,1,1,6,1,2,2019,15
73477,2,1,1,6,1,2,2019,15
73478,7,2,2,8,3,2,2019,15
73479,3,2,4,2,2,2,2019,15
73480,1,5,0,8,1,1,2019,15
73481,4,5,0,10,2,3,2019,15
73482,6,3,2,6,5,3,2019,14
73483,7,1,2,1,1,3,2019,14
73484,1,3,2,6,4,5,2019,14
73485,1,4,2,8,3,1,2019,14
73486,6,3,4,2,4,4,2019,14
73487,1,5,0,4,3,3,2019,14
73488,7,2,4,2,1,2,2019,14
73489,1,3,3,9,4,1,2019,14
73490,1,5,3,10,4,4,2019,14
73491,8,2,0,4,5,1,2019,14
73492,7,5,3,8,1,4,2019,14
73493,8,1,0,1,1,2,2019,14
73494,1,5,2,7,1,1,2019,14
73495,1,5,2,7,1,1,2019,14
73496,1,5,2,7,1,1,2019,14
73497,5,3,3,9,5,4,2019,14
73498,6,2,0,8,2,1,2019,14
73499,4,4,1,7,3,3,2019,14
73500,8,2,4,5,1,3,2019,13
73501,8,4,0,6,2,5,2019,13
73502,4,3,1,2,4,2,2019,13
73503,2,5,0,9,4,4,2019,13
73504,1,1,1,1,3,1,2019,13
73505,1,2,2,1,3,2,2019,13
73506,2,2,0,3,1,2,2019,13
73507,1,3,3,5,1,2,2019,13
73508,6,1,0,10,1,1,2019,13
73509,1,1,4,9,3,1,2019,13
73510,3,5,0,9,3,2,2019,13
73511,1,2,4,4,2,5,2019,13
73512,6,1,0,10,1,1,2019,13
73513,1,2,4,4,2,5,2019,13
73514,6,1,0,10,1,1,2019,13
73515,1,2,4,4,2,5,2019,13
73516,6,1,0,10,1,1,2019,13
73517,4,4,3,9,5,5,2019,7
73518,4,4,3,9,5,5,2019,7
73519,2,4,3,7,4,5,2019,7
73520,7,3,4,9,3,2,2019,7
73521,8,2,3,1,2,3,2019,7
73522,1,4,3,3,4,5,2019,7
73523,8,1,2,5,3,3,2019,7
73524,6,3,4,9,5,1,2019,7
73525,4,5,4,7,4,5,2019,7
73526,6,3,4,9,5,1,2019,7
73527,4,5,4,7,4,5,2019,7
73528,6,3,4,9,5,1,2019,7
73529,4,5,4,7,4,5,2019,7
73530,5,2,4,9,4,2,2019,7
73531,1,5,3,8,4,4,2019,7
73532,2,2,2,5,2,3,2019,7
73533,8,2,2,8,1,5,2019,7
73534,1,4,1,3,1,2,2019,7
73535,5,3,2,2,3,2,2019,7
73536,5,1,1,5,1,5,2019,7
73537,5,3,2,2,3,2,2019,7
73538,5,1,1,5,1,5,2019,7
73539,4,5,1,6,4,3,2019,7
73540,7,2,2,6,5,2,2019,7
73541,2,4,2,2,5,4,2019,7
73542,1,4,3,4,2,2,2019,7
73543,2,4,1,8,2,5,2019,7
73544,1,2,3,5,1,5,2019,7
73545,4,5,0,1,1,1,2019,7
73546,5,1,3,4,2,1,2019,7
73547,5,2,0,3,4,1,2019,7
73548,4,4,1,4,4,3,2019,7
73549,2,1,0,5,4,3,2019,7
73550,5,1,4,7,5,2,2019,7
73551,1,2,0,10,5,2,2019,7
73552,2,5,2,6,5,5,2019,7
73553,2,1,0,5,4,3,2019,7
73554,5,1,4,7,5,2,2019,7
73555,1,2,0,10,5,2,2019,7
73556,2,5,2,6,5,5,2019,7
73557,2,1,0,5,4,3,2019,7
73558,5,1,4,7,5,2,2019,7
73559,1,2,0,10,5,2,2019,7
73560,2,5,2,6,5,5,2019,7
73561,7,4,1,5,3,4,2019,7
73562,2,5,3,10,1,2,2019,7
73563,5,1,3,4,2,1,2019,7
73564,5,2,0,3,4,1,2019,7
73565,4,4,1,4,4,3,2019,7
73566,5,1,3,4,2,1,2019,7
73567,5,2,0,3,4,1,2019,7
73568,4,4,1,4,4,3,2019,7
73569,5,1,3,4,2,1,2019,7
73570,5,2,0,3,4,1,2019,7
73571,4,4,1,4,4,3,2019,7
73572,2,2,0,1,0,0,2019,7
73573,1,5,3,3,5,3,2019,7
73574,2,3,1,6,4,4,2019,7
73575,5,1,0,10,5,4,2019,7
73576,7,2,0,1,3,4,2019,7
73577,3,2,3,10,4,3,2019,7
73578,1,1,0,9,4,2,2019,7
73579,2,1,4,3,5,3,2019,7
73580,6,1,4,6,1,4,2019,7
73581,8,2,4,7,3,5,2019,7
73582,1,4,0,10,3,4,2019,7
73583,2,1,1,1,1,1,2019,7
73584,1,4,0,10,3,4,2019,7
73585,2,1,1,1,1,1,2019,7
73586,1,4,0,10,3,4,2019,7
73587,2,1,1,1,1,1,2019,7
73588,8,2,4,7,3,5,2019,7
73589,5,5,0,10,4,4,2019,7
73590,8,2,4,7,3,5,2019,7
73591,5,5,0,10,4,4,2019,7
73592,8,2,4,7,3,5,2019,7
73593,4,1,3,4,3,3,2019,7
73594,6,1,2,5,1,4,2019,7
73595,7,5,1,4,5,4,2019,7
73596,2,2,2,4,2,2,2019,7
73597,2,1,1,6,5,1,2019,7
73598,4,2,1,10,3,1,2019,7
73599,4,2,4,9,3,2,2019,7
73600,3,2,2,5,3,4,2019,7
73601,7,4,2,2,4,5,2019,7
73602,7,4,2,2,4,5,2019,7
73603,7,4,2,2,4,5,2019,7
73604,5,4,0,9,5,1,2019,7
73605,4,2,4,9,3,2,2019,7
73606,3,2,2,5,3,4,2019,7
73607,5,3,0,8,4,3,2019,7
73608,5,4,0,9,5,1,2019,7
73609,3,2,2,5,3,4,2019,7
73610,5,3,0,8,4,3,2019,7
73611,5,4,0,9,5,1,2019,7
73612,5,5,2,8,5,4,2019,7
73613,7,4,3,7,4,1,2019,7
73614,5,3,2,8,1,3,2019,7
73615,3,3,2,7,3,5,2019,7
73616,1,1,3,7,5,2,2019,7
73617,3,1,3,6,2,1,2019,7
73618,2,2,2,2,2,5,2019,7
73619,6,3,4,8,1,1,2019,7
73620,4,3,2,4,3,4,2019,7
73621,8,2,4,3,3,2,2019,7
73622,8,2,0,1,5,5,2019,7
73623,4,2,0,9,5,2,2019,7
73624,5,3,2,6,4,3,2019,7
73625,6,2,0,4,4,5,2019,7
73626,2,2,1,9,4,3,2019,7
73627,7,2,1,1,1,5,2019,7
73628,7,5,0,3,2,2,2019,7
73629,6,3,2,7,1,3,2019,7
73630,7,4,1,4,4,1,2019,7
73631,2,3,0,2,3,2,2019,7
73632,2,3,0,2,3,2,2019,7
73633,2,3,0,2,3,2,2019,7
73634,3,5,2,2,3,2,2019,7
73635,5,4,2,4,2,2,2019,7
73636,8,4,2,9,4,2,2019,7
73637,8,4,2,9,4,2,2019,7
73638,8,3,3,10,3,4,2019,7
73639,8,3,3,10,3,4,2019,7
73640,1,5,2,8,5,2,2019,7
73641,6,4,4,1,2,5,2019,7
73642,5,2,0,7,1,1,2019,7
73643,7,3,0,3,3,5,2019,7
73644,2,3,4,7,3,3,2019,7
73645,1,3,0,3,1,1,2019,7
73646,1,3,0,3,1,1,2019,7
73647,1,3,0,3,1,1,2019,7
73648,5,1,0,2,1,5,2019,7
73649,4,2,1,1,1,2,2019,7
73650,3,4,0,7,4,5,2019,7
73651,2,3,4,7,3,3,2019,7
73652,8,4,0,5,5,1,2019,7
73653,8,4,0,5,5,1,2019,7
73654,7,3,4,2,1,2,2019,7
73655,1,1,3,1,3,4,2019,7
73656,8,1,3,4,2,5,2019,7
73657,1,2,4,10,5,2,2019,7
73658,7,4,0,7,3,2,2019,7
73659,6,3,1,7,4,4,2019,7
73660,7,1,0,7,3,2,2019,7
73661,4,5,3,4,1,4,2019,7
73662,2,1,1,7,4,1,2019,7
73663,5,1,1,1,2,3,2019,7
73664,4,2,0,10,3,5,2019,7
73665,6,2,2,1,3,1,2019,7
73666,6,2,2,1,3,1,2019,7
73667,6,2,2,1,3,1,2019,7
73668,4,2,2,10,1,5,2019,7
73669,4,1,4,1,5,4,2019,7
73670,7,2,4,6,2,5,2019,7
73671,5,1,1,1,2,3,2019,7
73672,4,2,0,10,3,5,2019,7
73673,5,1,1,1,2,3,2019,7
73674,4,2,0,10,3,5,2019,7
73675,5,1,1,1,2,3,2019,7
73676,4,2,0,10,3,5,2019,7
73677,1,3,0,6,1,3,2019,7
73678,7,2,0,7,5,2,2019,7
73679,1,3,0,6,1,3,2019,7
73680,7,2,0,7,5,2,2019,7
73681,7,1,2,6,5,2,2019,7
73682,4,1,3,5,2,5,2019,7
73683,7,2,1,9,2,2,2019,7
73684,6,3,2,9,3,1,2019,7
73685,7,2,0,1,5,2,2019,7
73686,4,4,2,2,4,1,2019,7
73687,7,2,0,1,2,1,2019,7
73688,2,3,3,10,3,1,2019,7
73689,7,5,4,7,2,1,2019,7
73690,2,3,0,9,3,3,2019,7
73691,2,3,0,9,3,3,2019,7
73692,2,3,0,9,3,3,2019,7
73693,1,5,1,10,2,2,2019,7
73694,5,1,3,9,5,1,2019,7
73695,5,2,4,5,3,1,2019,7
73696,3,2,3,4,3,5,2019,7
73697,7,3,0,4,5,1,2019,7
73698,6,3,2,10,3,4,2019,7
73699,1,4,2,7,5,3,2019,7
73700,3,4,1,6,5,5,2019,7
73701,3,4,1,6,5,5,2019,7
73702,3,4,1,6,5,5,2019,7
73703,7,2,2,9,3,1,2019,7
73704,7,2,2,9,3,1,2019,7
73705,8,1,3,3,3,2,2019,7
73706,5,2,1,5,3,1,2019,7
73707,7,2,1,3,4,4,2019,7
73708,8,2,0,10,3,4,2019,7
73709,5,2,3,3,1,4,2019,7
73710,6,2,3,1,1,5,2019,7
73711,3,4,4,6,3,2,2019,7
73712,5,3,4,7,5,3,2019,7
73713,6,4,2,8,1,4,2019,7
73714,8,5,4,4,5,2,2019,7
73715,4,2,3,10,3,3,2019,7
73716,4,2,3,10,3,3,2019,7
73717,1,2,4,3,1,3,2019,7
73718,5,4,4,10,3,4,2019,7
73719,3,5,2,6,4,2,2019,7
73720,3,3,1,4,4,1,2019,7
73721,4,3,1,4,5,5,2019,7
73722,2,1,2,9,1,1,2019,7
73723,6,1,2,7,1,3,2019,7
73724,5,5,4,3,5,5,2019,7
73725,4,1,1,3,2,2,2019,7
73726,1,3,1,1,3,3,2019,7
73727,2,5,4,8,4,4,2019,7
73728,2,5,4,8,4,4,2019,7
73729,2,5,4,8,4,4,2019,7
73730,4,3,3,8,1,3,2019,7
73731,2,4,1,10,4,4,2019,7
73732,7,2,0,7,4,3,2019,7
73733,6,4,3,7,2,2,2019,7
73734,1,4,4,7,4,4,2019,7
73735,2,3,1,4,2,2,2019,7
73736,6,3,2,9,5,5,2019,7
73737,4,1,0,4,5,4,2019,7
73738,5,3,0,6,1,5,2019,7
73739,6,2,3,4,1,5,2019,7
73740,2,2,3,9,4,4,2019,7
73741,7,1,4,6,3,2,2019,7
73742,5,5,2,1,3,2,2019,7
73743,7,4,2,9,3,4,2019,7
73744,7,2,4,6,5,2,2019,30
73745,7,2,4,6,5,2,2019,30
73746,2,1,2,2,3,3,2019,30
73747,5,4,3,8,3,4,2019,30
73748,2,1,1,10,1,5,2019,30
73749,2,3,3,6,3,1,2019,30
73750,5,3,2,9,4,1,2019,30
73751,6,2,4,6,4,2,2019,30
73752,5,4,1,8,3,5,2019,30
73753,6,1,4,3,5,1,2019,30
73754,1,4,3,1,4,4,2019,30
73755,7,2,0,6,3,5,2019,30
73756,5,2,2,5,2,1,2019,30
73757,7,2,0,6,3,5,2019,30
73758,5,2,2,5,2,1,2019,30
73759,7,2,0,6,3,5,2019,30
73760,5,2,2,5,2,1,2019,30
73761,5,5,1,9,1,5,2019,30
73762,4,5,3,1,4,3,2019,30
73763,6,2,3,9,2,2,2019,30
73764,3,5,4,10,5,3,2019,30
73765,8,2,3,6,3,3,2019,30
73766,6,4,4,10,3,3,2019,30
73767,6,4,4,10,3,3,2019,30
73768,3,4,2,7,2,4,2019,29
73769,4,4,4,4,5,3,2019,29
73770,8,2,4,5,5,5,2019,29
73771,2,2,1,8,3,5,2019,29
73772,5,2,2,6,2,4,2019,29
73773,2,5,3,2,1,4,2019,29
73774,7,3,2,4,3,1,2019,29
73775,6,3,2,6,1,1,2019,29
73776,5,2,0,8,1,5,2019,29
73777,4,3,3,9,1,3,2019,29
73778,1,1,2,4,4,3,2019,29
73779,7,2,4,3,2,3,2019,29
73780,3,1,0,5,4,4,2019,29
73781,7,4,2,2,3,2,2019,29
73782,7,4,2,2,3,2,2019,29
73783,7,4,2,2,3,2,2019,29
73784,3,3,2,7,4,1,2019,29
73785,1,2,0,1,1,1,2019,28
73786,1,5,1,1,5,4,2019,28
73787,3,5,2,2,5,4,2019,28
73788,8,3,2,6,1,2,2019,28
73789,2,5,3,10,5,3,2019,28
73790,8,3,4,4,3,5,2019,28
73791,4,5,1,6,2,1,2019,28
73792,2,5,1,4,3,1,2019,28
73793,5,5,4,7,3,3,2019,28
73794,6,2,0,5,3,2,2019,28
73795,6,1,2,2,4,3,2019,27
73796,7,2,1,5,3,5,2019,27
73797,7,5,2,7,4,5,2019,27
73798,8,1,4,2,2,4,2019,27
73799,8,4,4,5,2,4,2019,27
73800,3,2,0,10,5,5,2019,27
73801,8,5,4,4,5,4,2019,27
73802,6,3,1,7,3,3,2019,27
73803,6,3,1,7,3,3,2019,27
73804,6,3,1,7,3,3,2019,27
73805,8,3,0,7,2,1,2019,27
73806,7,1,1,5,5,5,2019,27
73807,5,2,4,4,5,2,2019,27
73808,5,2,4,4,5,2,2019,27
73809,8,4,3,7,3,4,2019,26
73810,8,4,3,7,3,4,2019,26
73811,2,5,0,6,5,2,2019,26
73812,2,3,4,3,5,2,2019,26
73813,2,5,4,2,5,5,2019,26
73814,4,1,4,7,1,3,2019,26
73815,8,2,0,2,1,2,2019,26
73816,4,1,4,7,1,3,2019,26
73817,8,2,0,2,1,2,2019,26
73818,7,1,2,4,2,5,2019,26
73819,4,1,4,7,1,3,2019,26
73820,8,2,0,2,1,2,2019,26
73821,7,1,2,4,2,5,2019,26
73822,2,2,2,4,2,4,2019,26
73823,8,2,3,8,1,5,2019,26
73824,5,1,1,2,4,1,2019,26
73825,2,1,4,9,3,4,2019,25
73826,2,1,4,9,3,4,2019,25
73827,5,3,3,6,3,3,2019,25
73828,3,3,0,3,2,4,2019,25
73829,3,4,1,7,5,4,2019,25
73830,6,5,1,1,2,1,2019,25
73831,2,2,4,4,3,2,2019,25
73832,3,3,4,1,3,2,2019,25
73833,4,4,3,8,2,4,2019,25
73834,2,2,2,7,1,5,2019,25
73835,6,4,4,1,2,5,2019,25
73836,2,2,2,7,1,5,2019,25
73837,6,4,4,1,2,5,2019,25
73838,2,2,2,7,1,5,2019,25
73839,6,4,4,1,2,5,2019,25
73840,1,5,3,10,3,1,2019,25
73841,3,5,4,2,3,1,2019,24
73842,6,1,4,4,5,4,2019,24
73843,7,1,1,10,1,3,2019,24
73844,3,2,3,5,1,3,2019,24
73845,1,1,4,8,2,5,2019,24
73846,7,4,2,5,5,2,2019,24
73847,1,5,4,1,2,5,2019,24
73848,3,2,0,1,4,1,2019,24
73849,5,1,4,1,5,4,2019,24
73850,8,3,3,4,1,5,2019,24
73851,2,2,4,3,4,3,2019,24
73852,8,3,3,4,1,5,2019,24
73853,2,2,4,3,4,3,2019,24
73854,2,5,4,6,4,3,2019,24
73855,8,3,3,4,1,5,2019,24
73856,2,2,4,3,4,3,2019,24
73857,2,5,4,6,4,3,2019,24
73858,8,3,3,3,2,3,2019,24
73859,8,3,3,3,2,3,2019,24
73860,2,2,1,1,0,0,2019,23
73861,6,1,1,8,2,5,2019,23
73862,1,2,1,9,4,3,2019,23
73863,2,1,4,3,5,2,2019,23
73864,8,2,1,3,3,2,2019,23
73865,8,1,0,5,4,2,2019,23
73866,7,4,4,4,3,3,2019,23
73867,4,4,0,4,4,3,2019,23
73868,6,5,3,3,1,4,2019,23
73869,5,1,3,4,1,3,2019,23
73870,4,3,0,3,4,5,2019,23
73871,3,3,0,8,3,1,2019,23
73872,2,2,2,5,3,1,2019,23
73873,3,3,0,8,3,1,2019,23
73874,2,2,2,5,3,1,2019,23
73875,2,2,2,5,3,1,2019,23
73876,3,3,2,8,4,4,2019,23
73877,3,1,2,6,3,2,2019,23
73878,5,5,4,1,2,3,2019,23
73879,2,3,0,1,1,5,2019,23
73880,5,1,3,4,1,3,2019,23
73881,4,3,0,3,4,5,2019,23
73882,3,4,3,10,2,2,2019,23
73883,7,1,4,6,3,1,2019,23
73884,3,4,3,10,2,2,2019,23
73885,7,1,4,6,3,1,2019,23
73886,3,4,3,10,2,2,2019,23
73887,2,2,0,1,0,0,2019,22
73888,4,2,0,5,5,5,2019,22
73889,3,5,3,9,3,1,2019,22
73890,2,2,4,8,4,4,2019,22
73891,8,1,0,4,3,5,2019,22
73892,4,1,3,1,4,5,2019,22
73893,6,3,2,10,4,2,2019,22
73894,4,1,2,7,3,2,2019,22
73895,1,5,0,4,2,1,2019,22
73896,1,1,2,9,1,3,2019,22
73897,8,4,1,4,4,2,2019,22
73898,2,1,4,10,3,2,2019,22
73899,5,5,0,9,5,3,2019,22
73900,3,3,2,7,1,1,2019,22
73901,1,5,0,4,2,1,2019,22
73902,3,3,0,3,5,1,2019,22
73903,6,4,2,9,3,3,2019,22
73904,6,4,2,9,3,3,2019,22
73905,2,3,4,1,1,2,2019,21
73906,2,3,4,1,1,2,2019,21
73907,6,3,4,7,1,1,2019,21
73908,2,1,4,5,3,3,2019,21
73909,2,5,4,10,3,2,2019,21
73910,2,5,3,3,4,3,2019,21
73911,4,3,2,3,4,3,2019,21
73912,7,1,0,3,3,4,2019,21
73913,4,2,0,8,3,3,2019,21
73914,3,4,0,1,1,4,2019,21
73915,6,2,3,7,3,3,2019,21
73916,1,3,3,7,2,3,2019,21
73917,5,4,4,2,5,1,2019,21
73918,5,5,4,10,3,4,2019,21
73919,1,3,3,5,2,4,2019,21
73920,4,2,0,8,3,3,2019,21
73921,5,3,2,7,5,3,2019,20
73922,4,3,2,1,2,2,2019,20
73923,3,1,0,4,4,2,2019,20
73924,1,3,4,6,2,4,2019,20
73925,3,2,1,1,3,3,2019,20
73926,6,4,2,1,3,2,2019,20
73927,6,2,4,3,2,2,2019,20
73928,6,2,4,3,2,2,2019,20
73929,6,2,4,3,2,2,2019,20
73930,1,2,0,1,3,4,2019,20
73931,5,5,0,1,1,2,2019,20
73932,5,5,1,9,5,5,2019,20
73933,8,1,2,8,3,3,2019,20
73934,2,4,3,4,1,3,2019,20
73935,7,3,1,10,1,3,2019,20
73936,7,3,1,10,1,3,2019,20
73937,7,3,1,10,1,3,2019,20
73938,3,2,3,5,4,2,2019,19
73939,4,1,1,5,4,4,2019,19
73940,3,2,3,5,4,2,2019,19
73941,4,5,4,4,5,5,2019,19
73942,7,4,3,10,5,2,2019,19
73943,4,2,2,3,4,1,2019,19
73944,3,3,1,3,1,5,2019,19
73945,3,4,1,6,3,3,2019,19
73946,4,5,4,2,2,1,2019,19
73947,3,3,0,7,3,4,2019,19
73948,4,1,0,10,4,2,2019,19
73949,5,4,4,9,2,3,2019,19
73950,6,5,0,10,5,5,2019,19
73951,4,1,3,7,1,4,2019,19
73952,6,3,2,4,5,1,2019,19
73953,1,1,1,5,1,3,2019,18
73954,1,1,1,5,1,3,2019,18
73955,5,4,0,5,1,2,2019,18
73956,7,1,2,2,3,1,2019,18
73957,8,1,2,2,3,3,2019,18
73958,7,1,0,2,1,2,2019,18
73959,3,5,3,2,3,5,2019,18
73960,6,5,4,2,1,4,2019,18
73961,6,3,0,6,4,5,2019,18
73962,6,5,4,3,5,5,2019,18
73963,5,4,1,8,1,3,2019,18
73964,3,3,3,6,2,3,2019,18
73965,6,5,4,3,5,5,2019,18
73966,6,5,4,3,5,5,2019,18
73967,6,5,4,3,5,5,2019,18
73968,6,1,1,2,4,2,2019,17
73969,5,2,4,1,4,2,2019,17
73970,7,1,2,9,3,1,2019,17
73971,1,3,4,2,5,1,2019,17
73972,8,1,3,10,4,1,2019,17
73973,4,4,1,10,5,1,2019,17
73974,2,2,4,3,4,4,2019,17
73975,7,4,2,2,2,2,2019,17
73976,2,2,4,3,4,4,2019,17
73977,7,4,2,2,2,2,2019,17
73978,2,2,4,3,4,4,2019,17
73979,7,4,2,2,2,2,2019,17
73980,6,1,2,8,3,3,2019,17
73981,1,1,4,3,3,5,2019,17
73982,2,5,1,5,2,2,2019,17
73983,4,1,1,8,4,3,2019,17
73984,4,1,1,8,4,3,2019,17
73985,4,1,1,8,4,3,2019,17
73986,8,1,3,10,5,1,2019,16
73987,7,1,4,8,5,3,2019,16
73988,8,1,3,10,5,1,2019,16
73989,7,1,4,8,5,3,2019,16
73990,8,5,1,10,4,1,2019,16
73991,1,5,4,8,4,3,2019,16
73992,2,3,3,7,3,3,2019,16
73993,8,5,4,3,2,5,2019,16
73994,1,5,1,8,5,1,2019,16
73995,3,4,4,9,3,3,2019,16
73996,7,3,3,5,2,5,2019,16
73997,7,3,3,5,2,5,2019,16
73998,3,4,2,8,2,4,2019,15
73999,5,5,0,8,5,3,2019,15
74000,1,5,0,8,1,1,2019,15
74001,3,4,1,6,1,3,2019,15
74002,8,3,1,2,2,2,2019,15
74003,5,3,0,6,2,5,2019,15
74004,4,2,3,2,3,5,2019,15
74005,3,3,1,5,1,3,2019,15
74006,3,4,1,10,2,4,2019,15
74007,4,5,4,4,2,3,2019,15
74008,1,4,3,8,2,5,2019,15
74009,4,2,4,4,2,4,2019,15
74010,5,1,1,3,4,4,2019,15
74011,4,2,3,1,1,3,2019,15
74012,3,3,1,5,2,1,2019,15
74013,6,2,1,7,2,4,2019,15
74014,3,4,1,1,2,2,2019,15
74015,6,2,1,7,2,4,2019,15
74016,3,4,1,1,2,2,2019,15
